id;age;job;marital;education;housing;contact;month;duration;campaign;y
132871;52;retired;divorced;university.degree;no;cellular;aug;427;1;yes
129477;45;technician;single;university.degree;no;cellular;aug;146;1;no
138528;58;retired;married;high.school;no;cellular;aug;144;1;no
143136;79;retired;married;unknown;no;cellular;aug;86;2;no
145855;53;technician;married;professional.course;yes;cellular;aug;190;1;no
147421;53;technician;married;professional.course;yes;cellular;aug;100;1;no
116392;24;student;single;high.school;no;cellular;aug;355;1;yes
186154;74;retired;married;high.school;no;cellular;aug;472;1;no
139490;54;admin.;divorced;high.school;yes;cellular;aug;131;2;yes
152607;74;retired;married;high.school;no;cellular;aug;174;1;no
166780;74;retired;married;high.school;yes;cellular;aug;1452;1;yes
130685;58;unemployed;divorced;professional.course;no;cellular;aug;142;1;no
144367;74;retired;married;high.school;no;cellular;aug;135;1;no
140435;42;unemployed;married;unknown;yes;cellular;aug;250;4;yes
117146;35;admin.;single;university.degree;yes;cellular;aug;789;1;no
127126;31;technician;divorced;professional.course;yes;cellular;aug;310;2;yes
147054;35;admin.;single;university.degree;yes;telephone;aug;338;1;yes
165644;35;admin.;single;university.degree;yes;cellular;aug;116;1;no
102349;60;entrepreneur;married;unknown;no;cellular;aug;130;2;no
107344;35;admin.;single;university.degree;no;cellular;aug;250;1;no
148547;35;admin.;single;university.degree;yes;cellular;aug;471;1;no
181062;25;technician;single;university.degree;yes;telephone;aug;256;1;yes
162030;44;admin.;married;university.degree;yes;cellular;aug;254;2;yes
184240;76;retired;married;basic.4y;yes;cellular;aug;550;1;yes
147800;76;retired;married;basic.4y;yes;cellular;aug;345;2;yes
186063;32;technician;single;professional.course;no;cellular;aug;169;2;no
122800;46;housemaid;married;high.school;yes;cellular;aug;358;1;yes
173396;29;admin.;single;university.degree;yes;cellular;aug;107;1;no
180846;38;admin.;single;university.degree;yes;cellular;aug;116;1;no
122785;51;technician;married;professional.course;yes;telephone;aug;115;2;no
148610;82;retired;married;university.degree;no;cellular;aug;79;2;no
141996;33;blue-collar;married;basic.9y;no;cellular;aug;79;1;yes
197039;38;admin.;single;university.degree;yes;cellular;aug;140;1;no
166337;32;technician;single;professional.course;yes;telephone;aug;107;2;no
146033;32;admin.;married;university.degree;yes;cellular;aug;131;1;no
189191;29;admin.;single;university.degree;no;cellular;aug;289;2;yes
153791;75;retired;married;basic.4y;no;cellular;aug;714;1;yes
164107;25;admin.;single;university.degree;yes;cellular;aug;255;1;yes
155010;34;admin.;married;university.degree;no;cellular;aug;78;1;no
198334;34;admin.;married;university.degree;yes;cellular;aug;258;1;no
192810;32;technician;single;professional.course;no;cellular;aug;87;1;yes
199719;46;housemaid;married;high.school;yes;cellular;aug;258;1;no
145583;51;housemaid;married;unknown;no;cellular;aug;273;1;yes
193923;32;unemployed;single;university.degree;yes;cellular;aug;88;1;no
154909;70;retired;married;basic.4y;yes;cellular;aug;530;2;yes
117841;24;student;single;high.school;no;cellular;aug;292;1;no
185575;24;student;single;high.school;yes;cellular;aug;456;1;yes
169688;41;services;single;university.degree;yes;cellular;aug;142;1;yes
118328;41;services;single;university.degree;yes;cellular;aug;325;1;yes
104691;33;admin.;single;high.school;yes;cellular;aug;1088;3;yes
162991;48;unemployed;single;basic.9y;no;cellular;aug;173;2;no
180722;54;technician;married;university.degree;yes;cellular;aug;325;1;no
140099;73;retired;married;basic.4y;no;cellular;aug;453;1;yes
198889;48;entrepreneur;married;university.degree;no;cellular;aug;295;2;yes
104448;73;retired;married;basic.9y;no;cellular;aug;239;1;no
144016;58;admin.;married;university.degree;no;telephone;aug;121;2;no
167178;73;retired;married;basic.4y;yes;cellular;aug;305;1;no
140832;23;student;single;high.school;yes;cellular;aug;136;1;no
166495;36;management;married;university.degree;yes;cellular;aug;100;1;no
161641;30;admin.;single;university.degree;yes;cellular;aug;83;1;no
198691;28;admin.;single;university.degree;no;cellular;aug;70;1;no
195361;33;blue-collar;married;basic.9y;no;cellular;aug;99;1;no
108325;28;admin.;single;university.degree;no;cellular;aug;262;1;yes
194342;28;admin.;single;university.degree;yes;cellular;aug;119;1;no
138582;51;housemaid;married;unknown;yes;cellular;aug;121;1;no
134443;28;admin.;married;university.degree;yes;cellular;aug;140;1;no
171724;36;services;married;basic.9y;yes;cellular;aug;215;1;yes
113199;51;housemaid;married;unknown;yes;cellular;aug;268;1;yes
142942;36;services;married;basic.9y;yes;cellular;aug;221;1;yes
174160;59;unemployed;married;professional.course;yes;cellular;aug;378;2;no
158492;29;admin.;single;high.school;yes;cellular;aug;140;1;no
137892;29;admin.;single;high.school;no;cellular;aug;384;1;no
177955;30;self-employed;married;university.degree;yes;cellular;aug;390;2;no
109553;29;admin.;single;high.school;no;cellular;aug;88;1;no
136273;73;retired;married;basic.4y;yes;cellular;aug;135;1;no
166744;27;blue-collar;unknown;high.school;no;cellular;aug;192;1;yes
184626;29;admin.;single;high.school;no;cellular;aug;130;1;yes
147822;76;retired;married;university.degree;no;cellular;aug;233;2;yes
160810;29;admin.;single;high.school;yes;cellular;aug;121;1;no
164470;31;admin.;married;university.degree;yes;cellular;aug;353;2;yes
149843;33;admin.;single;high.school;yes;cellular;aug;182;2;yes
116370;48;admin.;divorced;university.degree;yes;cellular;aug;103;1;no
183899;43;admin.;single;high.school;yes;cellular;aug;231;3;yes
130579;54;unemployed;married;university.degree;no;telephone;aug;122;3;no
175320;44;entrepreneur;married;basic.4y;unknown;cellular;aug;111;2;no
124799;46;blue-collar;married;professional.course;no;telephone;aug;255;3;no
115130;35;services;single;university.degree;unknown;cellular;aug;419;2;no
155960;36;management;married;university.degree;no;cellular;aug;1225;2;no
104064;40;blue-collar;divorced;basic.9y;no;cellular;aug;54;1;no
123024;36;management;married;university.degree;no;telephone;aug;328;1;yes
140419;52;admin.;married;university.degree;no;cellular;aug;268;1;no
123006;38;technician;married;professional.course;no;cellular;aug;923;1;yes
153102;41;admin.;married;high.school;no;cellular;aug;88;1;no
198775;27;student;single;high.school;no;cellular;aug;131;1;no
156048;38;admin.;single;high.school;yes;cellular;aug;167;1;yes
199110;64;retired;married;university.degree;no;telephone;aug;133;1;no
151933;36;admin.;divorced;university.degree;no;cellular;aug;559;1;yes
174594;36;admin.;divorced;university.degree;yes;cellular;aug;146;2;yes
136534;37;technician;married;university.degree;yes;cellular;aug;187;1;yes
120772;65;retired;married;basic.6y;no;cellular;aug;161;2;yes
146401;66;admin.;married;university.degree;no;cellular;aug;489;2;no
143827;19;student;single;basic.9y;no;cellular;aug;120;1;no
164899;40;blue-collar;married;high.school;yes;cellular;aug;158;1;no
172790;40;admin.;married;university.degree;no;cellular;aug;246;1;no
188350;33;admin.;married;high.school;yes;cellular;aug;252;1;yes
196520;43;self-employed;divorced;university.degree;no;telephone;aug;156;1;no
129287;43;self-employed;divorced;university.degree;no;cellular;aug;1529;1;no
193360;63;housemaid;married;basic.4y;yes;telephone;aug;235;1;yes
108418;35;admin.;married;high.school;no;cellular;aug;155;1;no
197314;31;admin.;married;high.school;no;cellular;aug;155;2;yes
169625;33;technician;single;basic.9y;yes;cellular;aug;289;1;yes
121077;36;blue-collar;married;basic.9y;no;cellular;aug;153;2;no
138516;32;entrepreneur;married;unknown;no;cellular;aug;352;2;no
163943;69;retired;married;professional.course;yes;telephone;aug;411;1;no
164199;35;admin.;single;high.school;yes;cellular;aug;107;4;no
115196;21;admin.;single;university.degree;yes;cellular;aug;89;2;no
184211;19;student;single;basic.9y;yes;telephone;aug;85;2;no
144677;46;blue-collar;married;professional.course;no;telephone;aug;151;3;no
165837;19;student;single;basic.9y;no;cellular;aug;96;1;no
159501;32;student;married;professional.course;yes;cellular;aug;540;2;no
104539;44;unknown;married;university.degree;yes;cellular;aug;263;2;no
153713;39;technician;married;professional.course;yes;cellular;aug;247;1;no
112046;40;management;married;university.degree;no;cellular;aug;162;1;no
144950;40;management;married;university.degree;no;cellular;aug;121;1;no
164201;52;admin.;married;university.degree;yes;cellular;aug;179;3;yes
107994;67;retired;married;professional.course;yes;cellular;aug;71;1;no
192592;57;entrepreneur;married;professional.course;yes;telephone;aug;157;1;no
167363;37;blue-collar;married;basic.9y;no;cellular;aug;213;1;yes
190013;37;blue-collar;married;basic.9y;no;cellular;aug;373;2;no
155370;34;technician;single;professional.course;yes;cellular;aug;1416;2;yes
184066;35;technician;married;university.degree;yes;cellular;aug;425;2;no
171247;58;technician;married;professional.course;no;cellular;aug;48;2;no
137053;43;services;married;high.school;yes;telephone;aug;329;1;no
141660;70;housemaid;divorced;basic.4y;no;telephone;aug;90;3;no
193930;34;admin.;single;university.degree;yes;cellular;aug;265;1;no
161851;69;retired;married;high.school;yes;cellular;aug;151;1;no
171753;59;technician;single;basic.6y;no;telephone;aug;181;1;no
130600;49;management;divorced;university.degree;yes;cellular;aug;138;1;no
139455;31;admin.;single;university.degree;no;cellular;aug;265;1;yes
117540;31;admin.;single;university.degree;no;cellular;aug;157;1;no
168540;50;management;married;university.degree;no;cellular;aug;89;3;no
109298;31;admin.;single;university.degree;no;telephone;aug;387;1;no
136213;45;services;married;high.school;no;cellular;aug;249;3;no
136987;60;retired;married;high.school;no;cellular;aug;123;1;no
119814;30;admin.;single;university.degree;no;cellular;aug;156;1;no
186841;30;admin.;single;university.degree;yes;cellular;aug;155;1;no
159193;31;admin.;single;university.degree;yes;telephone;aug;115;2;no
105716;58;technician;married;professional.course;no;cellular;aug;704;2;yes
139996;33;admin.;single;high.school;yes;cellular;aug;136;3;yes
164519;26;student;single;professional.course;yes;cellular;aug;176;2;yes
196770;35;self-employed;married;university.degree;yes;telephone;aug;88;1;no
136698;59;retired;married;high.school;yes;cellular;aug;85;1;no
190909;29;technician;single;professional.course;yes;cellular;aug;110;1;no
191307;50;blue-collar;married;unknown;yes;cellular;aug;1398;1;no
192974;61;entrepreneur;married;university.degree;yes;cellular;aug;651;1;yes
131294;52;management;married;high.school;yes;cellular;aug;167;1;yes
136272;52;management;married;high.school;no;cellular;aug;408;1;yes
164258;42;admin.;single;university.degree;no;cellular;aug;982;1;no
107913;85;retired;married;professional.course;no;cellular;aug;140;1;yes
158544;27;admin.;single;university.degree;yes;cellular;aug;168;1;no
195697;27;admin.;single;university.degree;yes;cellular;aug;287;1;no
175729;49;technician;married;professional.course;yes;cellular;aug;75;1;no
147312;30;admin.;married;university.degree;no;cellular;aug;139;3;yes
137520;69;entrepreneur;married;university.degree;yes;cellular;aug;93;1;no
158919;28;admin.;single;university.degree;no;cellular;aug;225;1;no
150249;33;student;single;unknown;yes;cellular;aug;203;1;no
107087;41;admin.;single;university.degree;yes;cellular;aug;280;2;no
123719;54;admin.;single;university.degree;yes;cellular;aug;159;1;no
196706;60;admin.;married;professional.course;no;cellular;aug;66;1;no
126791;57;admin.;married;university.degree;yes;cellular;aug;149;1;yes
121093;35;admin.;married;university.degree;no;cellular;aug;349;1;yes
178181;35;admin.;single;university.degree;no;cellular;aug;371;1;no
131176;80;retired;married;illiterate;yes;cellular;aug;125;1;yes
169244;26;admin.;single;university.degree;no;cellular;aug;221;1;yes
110568;67;retired;married;university.degree;no;cellular;aug;201;1;no
155074;56;retired;married;high.school;yes;cellular;aug;97;1;no
165455;59;admin.;divorced;professional.course;yes;telephone;aug;91;1;no
178606;44;management;married;university.degree;no;cellular;aug;175;2;yes
169914;47;admin.;married;university.degree;yes;cellular;aug;526;1;no
181888;58;technician;married;professional.course;yes;cellular;aug;89;2;yes
104747;59;admin.;divorced;professional.course;no;cellular;aug;206;1;yes
150063;59;admin.;divorced;professional.course;no;cellular;aug;477;1;no
142997;69;blue-collar;married;unknown;yes;cellular;aug;400;3;no
126964;59;admin.;divorced;professional.course;no;telephone;aug;198;1;no
144924;59;admin.;divorced;professional.course;unknown;cellular;aug;203;1;yes
185796;34;admin.;divorced;university.degree;no;cellular;aug;267;2;yes
178671;30;admin.;married;university.degree;yes;cellular;aug;120;3;no
198385;50;blue-collar;married;unknown;yes;cellular;aug;589;2;yes
141344;70;retired;married;high.school;yes;cellular;aug;162;1;no
180069;59;blue-collar;married;basic.4y;no;cellular;aug;163;3;no
195552;58;admin.;married;university.degree;no;cellular;aug;373;4;no
162229;49;admin.;married;university.degree;yes;cellular;aug;464;2;yes
172149;35;technician;single;university.degree;yes;cellular;aug;113;3;no
131751;57;management;married;university.degree;yes;cellular;aug;71;1;no
158392;21;unemployed;single;high.school;yes;telephone;aug;172;2;no
175692;57;management;married;university.degree;no;cellular;aug;162;1;no
164626;42;management;divorced;unknown;yes;cellular;aug;266;2;no
156985;66;retired;married;unknown;no;cellular;aug;68;3;no
100482;62;management;married;university.degree;yes;cellular;aug;345;2;no
163444;27;admin.;single;university.degree;yes;cellular;aug;1117;2;no
165585;60;management;married;university.degree;no;cellular;aug;159;4;no
118076;31;services;single;university.degree;yes;telephone;aug;701;1;no
154429;27;admin.;single;university.degree;yes;cellular;aug;429;2;yes
167047;36;admin.;divorced;university.degree;no;cellular;aug;623;2;yes
170303;66;retired;unknown;basic.9y;yes;cellular;aug;340;2;no
110481;42;management;divorced;unknown;yes;cellular;aug;137;2;yes
105533;31;blue-collar;single;university.degree;no;cellular;aug;174;2;no
104815;48;admin.;married;high.school;no;cellular;aug;74;2;no
126606;25;admin.;single;high.school;yes;cellular;aug;121;1;no
147340;26;student;single;basic.9y;no;telephone;aug;127;1;no
142920;26;student;single;basic.9y;yes;cellular;aug;182;1;yes
181598;49;admin.;married;high.school;yes;cellular;aug;668;2;yes
193261;26;student;single;basic.9y;no;telephone;aug;449;1;yes
120866;49;admin.;married;high.school;yes;cellular;aug;90;2;no
157763;26;student;single;basic.9y;yes;cellular;aug;582;1;yes
115655;25;self-employed;single;university.degree;no;cellular;aug;169;2;no
113130;34;blue-collar;married;high.school;yes;cellular;aug;115;2;no
125033;45;blue-collar;single;basic.9y;yes;cellular;aug;249;1;no
194309;27;admin.;single;university.degree;no;cellular;aug;1336;2;yes
156766;45;blue-collar;single;basic.9y;no;cellular;aug;150;1;no
122811;74;retired;married;university.degree;yes;cellular;aug;239;2;yes
168398;36;admin.;married;university.degree;yes;cellular;aug;90;1;no
118955;42;management;divorced;unknown;no;cellular;aug;251;2;no
131284;32;technician;married;professional.course;yes;cellular;aug;641;1;yes
